plot_id,panel,series,x_index,x_value,y,yerr,unit,p_value,stars
best_channel_per_subject,acc,fbcca,24,25,93.74999999999999,2.091650066335186,percent,0.012676602478014548,*
best_channel_per_subject,acc,fbcca,25,26,93.75,5.18411033833193,percent,0.20088012165141703,
best_channel_per_subject,acc,fbcca,26,27,93.33333333333333,8.465616732800195,percent,0.042193996705524414,*
best_channel_per_subject,acc,fbcca,27,28,82.91666666666667,10.41833320002133,percent,0.059916146302607685,
best_channel_per_subject,acc,fbcca,28,29,35.41666666666667,7.317217139505064,percent,0.4560211164135071,
best_channel_per_subject,acc,fbcca,29,30,80.0,8.062257748298551,percent,0.5006803901900951,
best_channel_per_subject,acc,fbcca,30,31,96.66666666666667,2.58198889747161,percent,0.02503101581845296,*
best_channel_per_subject,acc,fbcca,31,32,97.08333333333333,4.851975542669879,percent,0.14123477317626149,
best_channel_per_subject,acc,fbcca,32,33,36.25000000000001,6.846531968814576,percent,0.6462287559260287,
best_channel_per_subject,acc,fbcca,33,34,74.58333333333333,23.633486130206578,percent,0.010819897411903737,*
best_channel_per_subject,acc,fbcca,34,35,85.41666666666666,4.587119648174297,percent,0.01769589188401355,*
best_channel_per_subject,acc,phase,0,1,59.583333333333336,6.003471218109293,percent,0.0008820679301849906,***
best_channel_per_subject,acc,phase,1,2,79.16666666666666,5.627314338711378,percent,0.10986650103422634,
best_channel_per_subject,acc,phase,2,3,94.16666666666666,3.027650354097489,percent,0.0755868184216124,
best_channel_per_subject,acc,phase,3,4,97.50000000000001,3.1622776601683786,percent,0.011724811003954675,*
best_channel_per_subject,acc,phase,4,5,94.16666666666667,3.7638632635454035,percent,0.14381080871160384,
best_channel_per_subject,acc,phase,5,6,90.0,6.3245553203367555,percent,0.11738679514629331,
best_channel_per_subject,acc,phase,6,7,67.08333333333333,9.926815535037743,percent,0.6560348506469724,
best_channel_per_subject,acc,phase,7,8,80.00000000000001,11.291589790636216,percent,0.030242939101223627,*
best_channel_per_subject,acc,phase,8,9,68.75,8.76783895837509,percent,0.0070775979254982255,**
best_channel_per_subject,acc,phase,9,10,88.33333333333333,6.055300708194985,percent,0.015452621285895014,*
best_channel_per_subject,acc,phase,10,11,12.916666666666668,8.126602406089932,percent,0.1105666907312356,
best_channel_per_subject,acc,phase,11,12,94.16666666666667,4.654746681256312,percent,0.17468781426411922,
best_channel_per_subject,acc,phase,12,13,69.58333333333333,10.772263767039252,percent,0.36321746764912244,
best_channel_per_subject,acc,phase,13,14,95.83333333333334,3.0276503540974895,percent,0.0014565817942910001,**
best_channel_per_subject,acc,phase,14,15,78.75,7.541551564499178,percent,0.1746878142641195,
best_channel_per_subject,acc,phase,15,16,66.25000000000001,17.730623226497144,percent,0.084241519629393,
best_channel_per_subject,acc,phase,16,17,72.91666666666666,11.114929899314108,percent,0.00459584394424428,**
best_channel_per_subject,acc,phase,17,18,75.83333333333334,8.3166499665831,percent,0.0755868184216124,
best_channel_per_subject,acc,phase,18,19,52.083333333333336,9.671694094969437,percent,0.36321746764912244,
best_channel_per_subject,acc,phase,19,20,89.16666666666667,5.1639777949432215,percent,0.28922458913779103,
best_channel_per_subject,acc,phase,20,21,85.83333333333334,7.359800721939871,percent,0.0755868184216124,
best_channel_per_subject,acc,phase,21,22,97.08333333333333,3.322900339562814,percent,0.0755868184216124,
best_channel_per_subject,acc,phase,22,23,84.58333333333333,10.53763097981072,percent,0.7411538220687426,
best_channel_per_subject,acc,phase,23,24,96.24999999999999,4.107919181288745,percent,0.004104715980053322,**
best_channel_per_subject,acc,phase,24,25,96.66666666666667,3.0276503540974913,percent,0.012676602478014548,*
best_channel_per_subject,acc,phase,25,26,96.66666666666664,3.763863263545405,percent,0.20088012165141703,
best_channel_per_subject,acc,phase,26,27,95.41666666666667,6.785400995274096,percent,0.042193996705524414,*
best_channel_per_subject,acc,phase,27,28,86.66666666666666,10.327955589886443,percent,0.059916146302607685,
